Sr.No.,REGION,ZONE,CIRCLE,DIVISION,SUB-DIVISION,BU,SS NO,SS NAME,FED NO,FEEDER NAME,DTC CODE,DTC_NAME,CAPACITY KVA,POLE_NO_FROM_STN,NODE NUMBER,NO_OF_POLES_FR_NODE,METER INSTALLED,METER NUMBER,METER CT RATIO,CONNECTED CT RATIO,METER PT RATIO,CONNECTED PT RATIO,METER WORKING,CURRENT READING,LATITUDE,LONGITUDE,SURVEY DONE BY,UPLOADED ON,NEW DTC,IS IT NODE
1090,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256314,RAJARAM DAGU NANDUR,100,86,73,73,YES,076-167098,100/5,100/5,11KV/110V,11KV/110V,NO,,20.0143611,74.1820032,2122073,10-06-2020 14:59,NO,YES
1091,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256317,Valu Lahanu Kahane,63,80,73,73,YES,076-167096,100/5,100/5,11KV/110V,11KV/110V,NO,,20.0114602,74.1749155,2122073,10-06-2020 14:59,NO,YES
1092,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256326,DEELIP EKADE NR FAT NANDUR,63,59,,,YES,076-154972,100/5,100/5,11KV/110V,11KV/110V,NO,,20.0078779,74.1752969,2122073,10-06-2020 14:59,NO,NO
1093,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256327,BHAUSAHEB PADOL NANDUR,63,105,100,100,YES,076-155600,100/5,100/5,11KV/110V,11KV/110V,NO,,20.0130379,74.1876771,2122073,10-06-2020 14:59,NO,YES
1094,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256415,BALASAHEB,200,119,,,NO,-,,,,,YES,NO METER,20.002177,74.1966341,2336081,19-06-2020 14:28,NO,NO
1095,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256416,PARASHRAM PANDURANG NAGRE,100,75,,,NO,-,,,,,YES,NO METER,20.0027438,74.1898344,2336081,12-06-2020 15:02,NO,NO
1096,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256419,GAOTHAN DP,100,89,,,NO,-,,,,,YES,NO METER,19.9942882,74.1928498,2336081,12-06-2020 15:02,NO,NO
1097,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256420,RAMESH PUNJA NAGRE,100,133,100,100,YES,043-3008730,100/5,100/5,11KV/110V,11KV/110V,NO,,20.0131759,74.1848549,2122073,10-06-2020 14:59,NO,YES
1098,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256421,SARANDHAR  DP Nr Canal,100,99,,,NO,-,,,,,YES,NO METER,20.0074098,74.1986525,2189534,19-06-2020 12:34,NO,NO
1099,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256422,PANDU PUNDLIK NAGRE,100,97,11,97,NO,-,,,,,YES,NO METER,20.0078894,74.1975638,2189534,19-06-2020 12:34,NO,YES
1100,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256425,SHABUDDIN SHAIKH,100,68,3,,NO,-,,,,,NO,,20.0138589,74.188426,2336081,04-09-2020 13:16,NO,YES
1101,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256851,aakerwada,,45,,,NO,-,,,,,YES,NO METER,20.0541738,74.185594,2189534,10-06-2020 15:47,NO,NO
1102,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256856,GR 13 AVAD NANA SAROLA THADI,63,142,,,NO,-,,,,,YES,NO METER,19.9972426,74.1836505,2336081,24-06-2020 14:31,NO,NO
1103,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256861,GR 14 YASHVANT NAGRE SAROLA THADI,63,138,,,NO,-,,,,,YES,NO METER,19.9922308,74.1882854,2336081,24-06-2020 14:03,NO,NO
1104,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256862,GR 13 RELIENCE TOWER SAROLA THADI,25,93,,,NO,-,,,,,YES,NO METER,19.9940167,74.1915212,2336081,12-06-2020 15:02,NO,NO
1105,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256873,Sarola Th8,63,,,,NO,-,,,,,YES,NO METER,19.9920186,74.1883634,2336081,24-06-2020 14:03,NO,NO
1106,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256897,"Parashram Nagre,Nandur-37",100,128,111,111,NO,-,,,,,YES,NO METER,19.997395,74.1781833,2122073,10-06-2020 14:59,NO,YES
1107,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256953,RAMESH NAGRE-SAROLA TH,63,142,,,NO,-,,,,,YES,NO METER,19.9958542,74.1850142,2336081,24-06-2020 14:31,NO,NO
1108,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256968,Vinod Shinde,63,111,105,105,NO,-,,,,,YES,NO METER,20.0049722,74.1831885,2122073,10-06-2020 14:59,NO,YES
1109,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256975,Balu Sanap,63,95,90,90,YES,076-149252,100/5,100/5,11KV/110V,11KV/110V,YES,172838,20.0144425,74.1883153,2122073,10-06-2020 14:59,NO,YES
1110,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256983,Nandur Road,63,113,,,NO,-,,,,,YES,NO METER,19.9942333,74.1929031,2336081,19-06-2020 14:28,NO,NO
1111,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256985,Godawari SIDE,100,129,,,NO,-,,,,,YES,NO METER,19.9900208,74.1929989,2336081,24-06-2020 14:03,NO,NO
1112,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256990,Kailas DP,100,132,,,NO,-,,,,,YES,NO METER,19.9897335,74.1929472,2336081,24-06-2020 14:03,NO,NO
1113,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184223,Nandur Madyameshwar,205,11 KV CANAL FEEDER,4256994,Barde Vasti,50,128,,,NO,-,,,,,YES,NO METER,19.9922342,74.1978928,2336081,24-06-2020 14:03,NO,NO
1114,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561053,SI GROUP NO 4,63,185,18,5,YES,053-10283828,NA,NA,NA,NA,YES,307811,20.067836,74.0070599,2574748,10-07-2020 12:26,NO,YES
1115,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561054,SI GR NO 11,63,7,0,,NO,-,,,,,NO,,20.0871702,74.020648,2548674,09-06-2020 16:26,NO,YES
1116,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561056,SI OF GR.25,100,111,12,1,YES,053-11085907,NA,NA,NA,NA,NO,,20.0778216,74.0134057,2574748,10-07-2020 12:26,NO,YES
1117,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561060,PARNAKUTI 1PH K.SUKENE,50,146,15,3,NO,-,,,,,YES,NO METER,20.0749772,74.0099979,2574748,10-07-2020 12:26,NO,YES
1118,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561062,Pedhekar wasti 1 PH,50,57,7,1,NO,-,,,,,YES,NO METER,20.1005016,74.004489,2548674,19-07-2020 15:25,NO,YES
1119,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561069,"SI of Gr3,Jadhav DP K.sukene",100,144,15,1,NO,-,,,,,YES,NO METER,20.0777813,74.0131417,2574748,10-07-2020 12:26,NO,YES
1120,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561073,Single Ph  Gr25 sudam tatya,25,127,13,4,NO,-,,,,,YES,NO METER,20.0778213,74.013406,2574748,10-07-2020 12:26,NO,YES
1121,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561074,Khule DP,100,14,1,1,NO,-,,,,,YES,NO METER,20.0911361,74.0166084,2548674,19-07-2020 14:51,NO,YES
1122,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561076,Sachin Katkade,100,172,17,12,NO,-,,,,,YES,NO METER,20.067836,74.0070599,2574748,10-07-2020 12:26,NO,YES
1123,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561077,Prabhakar Bhandare DP,100,159,17,2,NO,-,,,,,YES,NO METER,20.067836,74.0070599,2574748,10-07-2020 12:26,NO,YES
1124,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561078,Bhujbal near station,100,48,5,2,NO,-,,,,,YES,NO METER,20.0911361,74.0166084,2548674,19-07-2020 15:17,NO,YES
1125,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,2561085,Reliance beghar wasti rly,50,44,3,4,YES,053-18091914,NA,NA,NA,NA,YES,16826,20.0763669,74.0368056,2548674,09-06-2020 16:26,NO,YES
1126,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256751,BAIRAGI MALA SUKENE,200,87,9,1,NO,-,,,,,YES,NO METER,20.0736556,74.019179,2548674,19-07-2020 15:52,NO,YES
1127,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256752,YAMUNABAI JADHAV SUKENE,75,97,10,2,YES,076-056608,NA,NA,NA,NA,NO,,20.0778802,74.0137285,2574748,19-07-2020 15:34,NO,YES
1128,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256753,VASANT BHIKAJI SUKENE,100,143,15,1,YES,076-14006,NA,NA,NA,NA,NO,,20.0771502,74.012995,2574748,10-07-2020 12:26,NO,YES
1129,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256754,B. N. KALE SUKENE,100,189,18,4,YES,076-056339,NA,NA,NA,NA,NO,,20.0894182,74.0136704,2574748,10-07-2020 12:26,NO,YES
1130,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256755,KARKHANA ROAD SUKENE,100,46,3,1,YES,076-075426,NA,NA,NA,NA,NO,,20.0911361,74.0166084,2548674,19-07-2020 15:17,NO,YES
1131,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256758,GR 8 NIVRUTTI N BHANDARE K.SUKENE,100,162,17,2,YES,076-149256,NA,NA,NA,NA,NO,,20.067836,74.0070599,2574748,10-07-2020 12:26,NO,YES
1132,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256761,GOPALRAO BHANDARE SUKENE,100,13,1,1,NO,-,,,,,YES,NO METER,20.0888425,74.019179,2548674,09-06-2020 16:26,NO,YES
1133,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256763,Tukaram Sangamnere,100,200,19,,YES,076-056430,NA,NA,NA,NA,NO,,20.0850792,74.0136704,2574748,10-07-2020 12:26,NO,YES
1134,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256769,K.K.WAGH SUKENE,25,211,20,1,YES,076-056429,NA,NA,NA,NA,YES,39804,20.0850792,74.0136704,2574748,10-07-2020 12:26,NO,YES
1135,KOKAN REGION,NASIK ZONE,NASHIK CIRCLE,CHANDWAD DIVISION,NIPHAD,5428,184238,Kasbe-Sukene,201,KASBE-SUKENE                  ,4256773,GR.23 NEAR NANA PATIL K.SUKENE,63,31,2,13,YES,076-056424,NA,NA,NA,NA,NO,,20.0786272,74.0338679,2548674,09-06-2020 16:26,NO,YES
